ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficLevel,VehicleWeight,DynamicPrice_Model1,DemandScore,NormalizedDemand,DynamicPrice_Model2,DynamicPrice_Model3
16,BHMBCCMKT01,577,26.14453614,91.73617216,162,bike,low,1,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,0.5,20.0,0.5184575389948007,0.0993369999246591,10.496684999623296,10.996684999623296
17,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1.0,20.0,0.8487001733102252,0.17111805921796125,10.855590296089805,11.355590296089805
18,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,low,1,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,1.0,20.0,0.6561525129982668,0.12926617946206584,10.64633089731033,11.14633089731033
19,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1.0,20.0,0.46135181975736567,0.08692458374142996,10.43462291870715,10.93462291870715
20,BHMBCCMKT01,577,26.14453614,91.73617216,71,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,1.0,20.0,0.9738301559792026,0.19831613049046934,10.991580652452345,10.491580652452345
21,BHMBCCMKT01,577,26.14453614,91.73617216,83,car,average,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1.0,20.0,0.7863084922010398,0.1575566940405334,10.787783470202667,11.287783470202667
22,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,1.0,20.0,1.3185441941074523,0.2732426730957583,11.366213365478792,11.866213365478792
23,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,high,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,1.5,20.0,1.4831022530329288,0.3090107737512242,11.54505386875612,11.04505386875612
24,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,average,4,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0.5,20.0,1.2038994800693241,0.2483236645822346,11.241618322911172,11.741618322911172
25,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,4,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,1.0,20.0,1.4684575389948007,0.30582761998041136,11.529138099902056,12.029138099902056
26,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,6,0,05-10-2016,12:04:00,2016-10-05 12:04:00,3,1.0,20.0,1.8850953206239165,0.3963874029985684,11.981937014992843,12.481937014992843
27,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,0,05-10-2016,12:30:00,2016-10-05 12:30:00,3,1.0,20.0,2.1902946273830155,0.4627250809914864,12.313625404957431,12.813625404957431
28,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,high,7,0,05-10-2016,12:57:00,2016-10-05 12:57:00,3,1.0,20.0,2.1819757365684573,0.46091689896782934,12.304584494839146,12.804584494839146
29,BHMBCCMKT01,577,26.14453614,91.73617216,179,truck,high,6,0,05-10-2016,13:30:00,2016-10-05 13:30:00,3,1.5,20.0,2.136135181975736,0.4509530626083024,12.254765313041512,12.754765313041512
30,BHMBCCMKT01,577,26.14453614,91.73617216,174,car,average,4,0,05-10-2016,13:57:00,2016-10-05 13:57:00,2,1.0,20.0,1.480935875216638,0.30853989301589696,11.542699465079485,12.042699465079485
31,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,high,5,0,05-10-2016,14:30:00,2016-10-05 14:30:00,3,1.0,20.0,1.5642980935875217,0.3266593837112936,11.633296918556468,12.133296918556468
32,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,average,3,0,05-10-2016,14:57:00,2016-10-05 14:57:00,2,1.0,20.0,1.1507798960138649,0.23677766895200783,11.18388834476004,11.68388834476004
33,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,05-10-2016,15:30:00,2016-10-05 15:30:00,1,1.0,20.0,1.0341421143847487,0.21142545016198297,11.057127250809915,10.557127250809915
34,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,low,2,0,05-10-2016,16:04:00,2016-10-05 16:04:00,1,1.0,20.0,1.0258232235701905,0.2096172681383259,11.04808634069163,10.54808634069163
35,BHMBCCMKT01,577,26.14453614,91.73617216,114,bike,low,1,0,05-10-2016,16:30:00,2016-10-05 16:30:00,1,0.5,20.0,0.4685441941074523,0.08848790778271678,10.442439538913584,10.942439538913584
36,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,1,0,06-10-2016,07:57:00,2016-10-06 07:57:00,1,1.0,20.0,0.6603119584055459,0.13017027047389437,10.650851352369472,10.150851352369472
37,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,06-10-2016,08:30:00,2016-10-06 08:30:00,1,1.0,20.0,0.6655112651646446,0.13130038423868,10.6565019211934,11.1565019211934
38,BHMBCCMKT01,577,26.14453614,91.73617216,70,car,low,1,0,06-10-2016,08:57:00,2016-10-06 08:57:00,1,1.0,20.0,0.6727902946273829,0.13288254350937992,10.6644127175469,11.1644127175469
39,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,2,0,06-10-2016,09:30:00,2016-10-06 09:30:00,1,1.0,20.0,0.9987868284228769,0.20374067656144051,11.018703382807203,10.518703382807203
40,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0,06-10-2016,10:03:00,2016-10-06 10:03:00,1,1.0,20.0,1.3403812824956671,0.27798915090785803,11.38994575453929,11.88994575453929
41,BHMBCCMKT01,577,26.14453614,91.73617216,160,car,average,3,0,06-10-2016,10:30:00,2016-10-06 10:30:00,2,1.0,20.0,1.166377816291161,0.24016801024636475,11.200840051231824,11.700840051231824
42,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,3,0,06-10-2016,10:57:00,2016-10-06 10:57:00,2,1.0,20.0,1.184055459272097,0.24401039704663602,11.22005198523318,11.72005198523318
43,BHMBCCMKT01,577,26.14453614,91.73617216,191,cycle,average,4,0,06-10-2016,11:30:00,2016-10-06 11:30:00,2,0.3,20.0,1.1486135181975736,0.23630678821668044,11.181533941083401,11.681533941083401
44,BHMBCCMKT01,577,26.14453614,91.73617216,199,car,high,7,0,06-10-2016,12:04:00,2016-10-06 12:04:00,3,1.0,20.0,2.206932409012132,0.46634144503880054,12.331707225194002,12.831707225194002
45,BHMBCCMKT01,577,26.14453614,91.73617216,206,car,high,7,0,06-10-2016,12:30:00,2016-10-06 12:30:00,3,1.0,20.0,2.21421143847487,0.4679236043095004,12.339618021547503,12.839618021547503
46,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,average,5,0,06-10-2016,12:57:00,2016-10-06 12:57:00,2,1.0,20.0,1.8058925476603118,0.37917200331500034,11.895860016575002,12.395860016575002
47,BHMBCCMKT01,577,26.14453614,91.73617216,208,bike,high,7,0,06-10-2016,13:30:00,2016-10-06 13:30:00,3,0.5,20.0,1.9662911611785097,0.41403601295863784,12.07018006479319,12.57018006479319
48,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,average,5,0,06-10-2016,13:57:00,2016-10-06 13:57:00,2,1.0,20.0,1.8079722703639516,0.3796240488209146,11.898120244104573,12.398120244104573
49,BHMBCCMKT01,577,26.14453614,91.73617216,175,cycle,average,3,0,06-10-2016,14:30:00,2016-10-06 14:30:00,2,0.3,20.0,0.8319757365684575,0.16748285994123407,10.83741429970617,11.33741429970617
50,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,2,0,06-10-2016,15:04:00,2016-10-06 15:04:00,1,1.0,20.0,1.0642980935875217,0.21798010999773976,11.089900549988698,11.589900549988698
51,BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,low,2,0,06-10-2016,15:31:00,2016-10-06 15:31:00,1,0.5,20.0,0.8090987868284227,0.16251035937617717,10.812551796880886,11.312551796880886
52,BHMBCCMKT01,577,26.14453614,91.73617216,135,bike,low,1,0,06-10-2016,16:04:00,2016-10-06 16:04:00,1,0.5,20.0,0.4903812824956672,0.09323438559481653,10.46617192797408,10.96617192797408
53,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,06-10-2016,16:30:00,2016-10-06 16:30:00,1,1.0,20.0,1.0341421143847487,0.21142545016198297,11.057127250809915,11.557127250809915
54,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,07-10-2016,08:03:00,2016-10-07 08:03:00,1,1.0,20.0,0.960311958405546,0.1953778347020267,10.976889173510134,10.476889173510134
55,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,07-10-2016,08:30:00,2016-10-07 08:30:00,2,1.0,20.0,0.7634315424610052,0.15258419347547653,10.762920967377383,10.262920967377383
56,BHMBCCMKT01,577,26.14453614,91.73617216,75,car,low,1,0,07-10-2016,09:04:00,2016-10-07 09:04:00,1,1.0,20.0,0.6779896013864818,0.1340126572741656,10.670063286370828,10.170063286370828
57,BHMBCCMKT01,577,26.14453614,91.73617216,103,car,low,2,0,07-10-2016,09:30:00,2016-10-07 09:30:00,1,1.0,20.0,1.007105719237435,0.20554885858509758,11.027744292925487,11.527744292925487
58,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,07-10-2016,09:57:00,2016-10-07 09:57:00,1,0.5,20.0,0.783102253032929,0.15685979055224894,10.784298952761244,11.284298952761244
59,BHMBCCMKT01,577,26.14453614,91.73617216,172,truck,high,5,0,07-10-2016,10:30:00,2016-10-07 10:30:00,3,1.5,20.0,1.8288561525129983,0.3841633391094703,11.920816695547352,11.420816695547352
60,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,average,3,0,07-10-2016,10:57:00,2016-10-07 10:57:00,2,1.0,20.0,1.1954939341421142,0.2464966473291644,11.232483236645823,10.732483236645823
61,BHMBCCMKT01,577,26.14453614,91.73617216,199,bike,average,4,0,07-10-2016,11:30:00,2016-10-07 11:30:00,2,0.5,20.0,1.2569324090121317,0.25985082498304823,11.29925412491524,11.79925412491524
62,BHMBCCMKT01,577,26.14453614,91.73617216,210,car,high,7,0,07-10-2016,12:03:00,2016-10-07 12:03:00,3,1.0,20.0,2.218370883882149,0.46882769532132895,12.344138476606645,11.844138476606645
63,BHMBCCMKT01,577,26.14453614,91.73617216,206,bike,high,7,0,07-10-2016,12:30:00,2016-10-07 12:30:00,3,0.5,20.0,1.96421143847487,0.4135839674527235,12.067919837263617,12.567919837263617
64,BHMBCCMKT01,577,26.14453614,91.73617216,200,car,high,7,0,07-10-2016,13:04:00,2016-10-07 13:04:00,3,1.0,20.0,2.2079722703639515,0.4665674677917577,12.33283733895879,12.83283733895879
65,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,7,0,07-10-2016,13:30:00,2016-10-07 13:30:00,3,1.0,20.0,2.209012131715771,0.4667934905447148,12.333967452723574,11.833967452723574
66,BHMBCCMKT01,577,26.14453614,91.73617216,193,bike,average,3,0,07-10-2016,14:03:00,2016-10-07 14:03:00,2,0.5,20.0,0.9506932409012131,0.1932871242371732,10.966435621185866,11.466435621185866
67,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,average,4,0,07-10-2016,14:30:00,2016-10-07 14:30:00,2,1.0,20.0,1.488214904679376,0.3101220522865968,11.550610261432983,11.050610261432983
68,BHMBCCMKT01,577,26.14453614,91.73617216,172,truck,low,2,0,07-10-2016,15:04:00,2016-10-07 15:04:00,1,1.5,20.0,1.3288561525129983,0.2754840653959165,11.377420326979584,10.877420326979584
69,BHMBCCMKT01,577,26.14453614,91.73617216,159,cycle,low,2,0,07-10-2016,15:30:00,2016-10-07 15:30:00,1,0.3,20.0,0.7153379549393414,0.1421306411512092,10.710653205756046,11.210653205756046
70,BHMBCCMKT01,577,26.14453614,91.73617216,158,cycle,low,2,0,07-10-2016,15:57:00,2016-10-07 15:57:00,1,0.3,20.0,0.7142980935875217,0.1419046183982521,10.70952309199126,11.20952309199126
71,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,07-10-2016,16:30:00,2016-10-07 16:30:00,1,1.0,20.0,1.0372616984402079,0.21210351842085434,11.06051759210427,10.56051759210427
72,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,1,0,08-10-2016,07:57:00,2016-10-08 07:57:00,1,1.0,20.0,0.6603119584055459,0.13017027047389437,10.650851352369472,10.150851352369472
73,BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,08-10-2016,08:30:00,2016-10-08 08:30:00,2,1.0,20.0,0.7634315424610052,0.15258419347547653,10.762920967377383,10.262920967377383
74,BHMBCCMKT01,577,26.14453614,91.73617216,75,truck,low,1,0,08-10-2016,08:57:00,2016-10-08 08:57:00,1,1.5,20.0,0.9279896013864818,0.1883522941309425,10.941761470654711,10.441761470654711
75,BHMBCCMKT01,577,26.14453614,91.73617216,104,car,low,2,0,08-10-2016,09:30:00,2016-10-08 09:30:00,1,1.0,20.0,1.0081455805892547,0.2057748813380547,11.028874406690274,10.528874406690274
76,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,3,0,08-10-2016,10:04:00,2016-10-08 10:04:00,1,1.0,20.0,1.3642980935875217,0.28318767422587204,11.415938371129359,10.915938371129359
77,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,average,3,0,08-10-2016,10:30:00,2016-10-08 10:30:00,2,1.5,20.0,1.4486135181975737,0.3015143524448127,11.507571762224064,11.007571762224064
78,BHMBCCMKT01,577,26.14453614,91.73617216,223,truck,average,4,0,08-10-2016,10:57:00,2016-10-08 10:57:00,2,1.5,20.0,1.7818890814558057,0.3739546447675732,11.869773223837864,11.369773223837864
79,BHMBCCMKT01,577,26.14453614,91.73617216,254,car,average,4,0,08-10-2016,11:30:00,2016-10-08 11:30:00,2,1.0,20.0,1.5641247833622183,0.32662171325246736,11.633108566262337,11.133108566262337
80,BHMBCCMKT01,577,26.14453614,91.73617216,306,car,high,7,0,08-10-2016,12:04:00,2016-10-08 12:04:00,3,1.0,20.0,2.3181975736568456,0.49052587960521354,12.452629398026067,12.952629398026067
81,BHMBCCMKT01,577,26.14453614,91.73617216,320,car,high,8,0,08-10-2016,12:30:00,2016-10-08 12:30:00,3,1.0,20.0,2.632755632582322,0.5588977623747456,12.794488811873727,12.294488811873727
82,BHMBCCMKT01,577,26.14453614,91.73617216,348,car,high,7,0,08-10-2016,13:04:00,2016-10-08 13:04:00,3,1.0,20.0,2.361871750433276,0.5000188352294131,12.500094176147066,12.000094176147066
83,BHMBCCMKT01,577,26.14453614,91.73617216,357,car,high,7,0,08-10-2016,13:30:00,2016-10-08 13:30:00,3,1.0,20.0,2.371230502599653,0.5020530400060272,12.510265200030135,12.010265200030135
84,BHMBCCMKT01,577,26.14453614,91.73617216,395,bike,average,4,0,08-10-2016,14:03:00,2016-10-08 14:03:00,2,0.5,20.0,1.460745233968804,0.30415128456264595,11.52075642281323,11.02075642281323
85,BHMBCCMKT01,577,26.14453614,91.73617216,400,car,average,4,0,08-10-2016,14:30:00,2016-10-08 14:30:00,2,1.0,20.0,1.7159445407279028,0.35962103518420846,11.798105175921043,11.298105175921043
86,BHMBCCMKT01,577,26.14453614,91.73617216,395,car,average,4,0,08-10-2016,14:57:00,2016-10-08 14:57:00,2,1.0,20.0,1.710745233968804,0.35849092141942285,11.792454607097113,11.292454607097113
87,BHMBCCMKT01,577,26.14453614,91.73617216,406,car,average,3,0,08-10-2016,15:30:00,2016-10-08 15:30:00,2,1.0,20.0,1.4221837088388214,0.295769607473819,11.478848037369094,10.978848037369094
88,BHMBCCMKT01,577,26.14453614,91.73617216,381,car,low,2,0,08-10-2016,16:04:00,2016-10-08 16:04:00,1,1.0,20.0,1.2961871750433276,0.26838318390717997,11.3419159195359,10.8419159195359
89,BHMBCCMKT01,577,26.14453614,91.73617216,365,truck,low,2,0,08-10-2016,16:30:00,2016-10-08 16:30:00,1,1.5,20.0,1.5295493934142115,0.3191064567166428,11.595532283583214,11.095532283583214
90,BHMBCCMKT01,577,26.14453614,91.73617216,42,car,low,2,1,09-10-2016,08:04:00,2016-10-09 08:04:00,1,1.0,20.0,1.9436741767764298,0.4091200180818202,12.045600090409101,11.545600090409101
91,BHMBCCMKT01,577,26.14453614,91.73617216,42,bike,low,2,1,09-10-2016,08:30:00,2016-10-09 08:30:00,1,0.5,20.0,1.6936741767764298,0.3547803812250433,11.773901906125218,12.273901906125218
92,BHMBCCMKT01,577,26.14453614,91.73617216,43,car,low,2,1,09-10-2016,09:04:00,2016-10-09 09:04:00,1,1.0,20.0,1.9447140381282495,0.4093460408347773,12.046730204173887,12.546730204173887
93,BHMBCCMKT01,577,26.14453614,91.73617216,43,cycle,low,2,1,09-10-2016,09:30:00,2016-10-09 09:30:00,1,0.3,20.0,1.5947140381282494,0.33327054923528965,11.66635274617645,12.16635274617645
94,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,average,3,1,09-10-2016,09:57:00,2016-10-09 09:57:00,2,1.0,20.0,2.051993067590988,0.43266405484818804,12.163320274240942,11.663320274240942
95,BHMBCCMKT01,577,26.14453614,91.73617216,64,cycle,high,5,1,09-10-2016,10:30:00,2016-10-09 10:30:00,3,0.3,20.0,2.1165511265164643,0.4466963007609432,12.233481503804715,12.733481503804715
96,BHMBCCMKT01,577,26.14453614,91.73617216,100,truck,average,6,1,09-10-2016,11:04:00,2016-10-09 11:04:00,2,1.5,20.0,3.2539861351819757,0.6939275220372183,13.46963761018609,12.96963761018609
97,BHMBCCMKT01,577,26.14453614,91.73617216,126,car,average,6,1,09-10-2016,11:30:00,2016-10-09 11:30:00,2,1.0,20.0,3.031022530329289,0.6454644767573268,13.227322383786632,12.727322383786632
98,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,average,6,1,09-10-2016,11:57:00,2016-10-09 11:57:00,2,1.0,20.0,3.0538994800693238,0.6504369773223837,13.25218488661192,13.75218488661192
99,BHMBCCMKT01,577,26.14453614,91.73617216,170,truck,high,9,1,09-10-2016,12:30:00,2016-10-09 12:30:00,3,1.5,20.0,4.026776429809358,0.8619000979431927,14.309500489715962,14.809500489715962
100,BHMBCCMKT01,577,26.14453614,91.73617216,189,car,high,8,1,09-10-2016,13:04:00,2016-10-09 13:04:00,3,1.0,20.0,3.496533795493934,0.7466473291644692,13.733236645822346,14.233236645822346
101,BHMBCCMKT01,577,26.14453614,91.73617216,205,bike,high,9,1,09-10-2016,13:30:00,2016-10-09 13:30:00,3,0.5,20.0,3.56317157712305,0.7611316205831385,13.805658102915693,14.305658102915693
102,BHMBCCMKT01,577,26.14453614,91.73617216,208,cycle,high,7,1,09-10-2016,14:03:00,2016-10-09 14:03:00,3,0.3,20.0,2.8662911611785096,0.6096587056430347,13.048293528215174,13.548293528215174
103,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,5,1,09-10-2016,14:30:00,2016-10-09 14:30:00,2,1.0,20.0,2.8173310225303294,0.5990168010246365,12.995084005123182,13.495084005123182
104,BHMBCCMKT01,577,26.14453614,91.73617216,191,car,low,3,1,09-10-2016,15:04:00,2016-10-09 15:04:00,1,1.0,20.0,2.398613518197574,0.5080049725005651,12.540024862502825,13.040024862502825
105,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,low,3,1,09-10-2016,15:30:00,2016-10-09 15:30:00,1,1.0,20.0,2.3871750433275563,0.5055187222180365,12.527593611090182,12.027593611090182
106,BHMBCCMKT01,577,26.14453614,91.73617216,155,truck,low,3,1,09-10-2016,16:03:00,2016-10-09 16:03:00,1,1.5,20.0,2.6111785095320625,0.5542077902508853,12.771038951254425,12.271038951254425
107,BHMBCCMKT01,577,26.14453614,91.73617216,133,car,low,2,1,09-10-2016,16:30:00,2016-10-09 16:30:00,1,1.0,20.0,2.0383015597920275,0.42968808860091906,12.148440443004596,12.648440443004596
108,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,10-10-2016,08:04:00,2016-10-10 08:04:00,1,0.5,20.0,0.4061525129982669,0.07492654260528891,10.374632713026443,10.874632713026443
109,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,low,1,0,10-10-2016,08:30:00,2016-10-10 08:30:00,1,1.5,20.0,0.9082322357019064,0.184057861824757,10.920289309123785,10.420289309123785
110,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,low,1,0,10-10-2016,09:04:00,2016-10-10 09:04:00,1,1.0,20.0,0.6675909878682842,0.13175242974459428,10.658762148722971,11.158762148722971
111,BHMBCCMKT01,577,26.14453614,91.73617216,73,bike,low,2,0,10-10-2016,09:30:00,2016-10-10 09:30:00,1,0.5,20.0,0.7259098786828422,0.1444285391396067,10.722142695698034,11.222142695698034
112,BHMBCCMKT01,577,26.14453614,91.73617216,92,cycle,low,2,0,10-10-2016,10:03:00,2016-10-10 10:03:00,1,0.3,20.0,0.6456672443674176,0.12698711670308144,10.634935583515407,11.134935583515407
113,BHMBCCMKT01,577,26.14453614,91.73617216,113,cycle,average,4,0,10-10-2016,10:30:00,2016-10-10 10:30:00,2,0.3,20.0,1.0675043327556326,0.21867701348602425,11.093385067430122,11.593385067430122
114,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,average,3,0,10-10-2016,10:57:00,2016-10-10 10:57:00,2,1.0,20.0,1.1497400346620448,0.2365516461990506,11.182758230995253,11.682758230995253
115,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,average,4,0,10-10-2016,11:30:00,2016-10-10 11:30:00,2,1.0,20.0,1.4549393414211438,0.3028893241919686,11.514446620959845,12.014446620959845
116,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,4,0,10-10-2016,11:57:00,2016-10-10 11:57:00,2,1.0,20.0,1.4653379549393413,0.3051495517215399,11.525747758607698,12.025747758607698
117,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,high,6,0,10-10-2016,12:30:00,2016-10-10 12:30:00,3,1.0,20.0,1.8778162911611782,0.3948052437278685,11.974026218639342,12.474026218639342
118,BHMBCCMKT01,577,26.14453614,91.73617216,176,truck,average,5,0,10-10-2016,13:04:00,2016-10-10 13:04:00,2,1.5,20.0,2.033015597920277,0.42853913960672035,12.1426956980336,11.6426956980336
119,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,high,6,0,10-10-2016,13:30:00,2016-10-10 13:30:00,3,1.0,20.0,1.878856152512998,0.39503126648082565,11.97515633240413,12.47515633240413
120,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,high,5,0,10-10-2016,14:03:00,2016-10-10 14:03:00,3,1.0,20.0,1.567417677642981,0.32733745197016495,11.636687259850824,11.136687259850824
121,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,0,10-10-2016,14:30:00,2016-10-10 14:30:00,2,1.0,20.0,1.1601386481802427,0.238811873728622,11.19405936864311,11.69405936864311
122,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,average,4,0,10-10-2016,14:57:00,2016-10-10 14:57:00,2,1.0,20.0,1.4424610051993065,0.300177051156483,11.500885255782416,11.000885255782416
123,BHMBCCMKT01,577,26.14453614,91.73617216,129,bike,low,1,0,10-10-2016,15:30:00,2016-10-10 15:30:00,1,0.5,20.0,0.4841421143847487,0.09187824907707375,10.459391245385367,10.959391245385367
124,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,average,3,0,10-10-2016,15:57:00,2016-10-10 15:57:00,2,1.0,20.0,1.1351819757365682,0.2333873276576508,11.166936638288254,10.666936638288254
125,BHMBCCMKT01,577,26.14453614,91.73617216,114,truck,low,2,0,10-10-2016,16:30:00,2016-10-10 16:30:00,1,1.5,20.0,1.2685441941074522,0.2623747457244029,11.311873728622015,10.811873728622015
126,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,1,0,11-10-2016,08:04:00,2016-10-11 08:04:00,2,0.5,20.0,0.20823223570190635,0.03190687862578165,10.159534393128908,10.659534393128908
